track_id,duration,tempo,loudness,key,mode,time_signature,danceability,energy,key_confidence,mode_confidence,time_signature_confidence,end_of_fade_in,start_of_fade_out,song_hotttnesss,artist_hotttnesss,artist_familiarity,year
TRATIKX128F42697BF,275.19955,121.667,-16.683,2,1,5,0.0,0.0,0.039,0.049,0.454,0.0,261.155,0.42512465831305757,0.4693403742592461,0.6880033488369731,2002
TRATIQC128F4273AA3,151.37914,86.719,-8.345,4,0,1,0.0,0.0,0.781,0.682,0.722,0.0,140.196,,0.4301069130098044,0.5262845426581672,
TRATIQJ128F92DFA28,264.82893,100.019,-5.603,10,0,4,0.0,0.0,0.631,0.569,0.48,0.712,252.308,0.5248222581905113,0.417068912495152,0.6876196662345889,2009
TRATIRE128F42A667F,258.82077,143.021,-5.249,5,1,4,0.0,0.0,0.42,0.47,0.637,0.0,248.007,0.7132176922634441,0.5004591506589332,0.7734913244983689,2007
TRATISX128F4266B66,278.38649,135.059,-3.991,9,1,3,0.0,0.0,0.465,0.338,0.893,0.0,278.386,,0.5400077502099329,0.5716816265745298,
TRATITX128F4245C6D,426.00444,67.598,-16.181,7,0,5,0.0,0.0,0.0,0.074,0.752,0.0,412.909,,0.3939458140967192,0.5766453163671337,
TRATIUD128F930620F,379.27138,100.168,-7.264,10,0,3,0.0,0.0,0.395,0.406,1.0,0.084,365.546,,0.30672097559350214,0.4871408009458939,
TRATIWY128F42716A6,228.70159,70.891,-21.392,3,1,1,0.0,0.0,0.549,0.571,0.0,0.086,203.163,0.6024348558104229,0.372897266928606,0.4533462201790493,
TRATIYP128F14A3056,252.1073,136.621,-9.653,2,1,4,0.0,0.0,0.041,0.488,0.0,0.0,248.355,0.3347065490692206,0.4035096733630853,0.6247237675785525,1999
TRATJBD128F4263C26,251.89832,181.3,-5.511,11,0,7,0.0,0.0,0.041,0.334,1.0,0.144,237.639,0.4733465411087876,0.3950738187400653,0.6213619102466308,2004
TRATJDJ12903CDB82E,260.362,150.526,-8.889,6,0,4,0.0,0.0,0.453,0.516,0.0,0.0,252.024,0.0,0.4332438337235128,0.5003993096971188,
TRATJIU12903CA7269,211.27791,123.696,-10.803,4,0,4,0.0,0.0,0.611,0.528,0.908,0.0,211.278,0.0,0.30790209386949613,0.41578460769961484,
TRATJKR128F4269F41,498.83383,125.057,-10.711,8,1,4,0.0,0.0,0.187,0.246,0.432,0.514,469.386,,0.25116592509237207,0.4893181616985732,
TRATJNG128F4255834,95.50322,208.517,-10.557,10,0,1,0.0,0.0,0.578,0.599,0.0,2.206,91.411,,0.4421537800223109,0.4929157764573099,
TRATJSR128F4266791,263.20934,83.49,-8.147,5,1,4,0.0,0.0,0.345,0.143,0.468,1.199,244.976,,0.5678891454617726,0.8168428537891667,2001
TRATJTH128F92EF33C,220.89098,93.909,-8.571,11,1,4,0.0,0.0,0.051,0.405,0.743,0.0,220.891,0.0,0.20149957735873547,0.3432648281095668,
TRATJXC128F93124CE,270.62812,165.76,-17.864,6,1,4,0.0,0.0,0.627,0.658,0.0,0.0,266.217,,0.362960597112094,0.4858555956731805,2002
TRATJXZ128F9310ADB,257.27955,98.18,-12.878,9,1,7,0.0,0.0,0.037,0.266,1.0,0.0,251.106,,0.0,0.23183750348947407,
TRATJYF128F930EA84,171.28444,128.162,-18.696,11,1,4,0.0,0.0,0.656,0.698,0.305,0.205,166.667,0.0,0.33630437746304376,0.3254338832248477,1997
TRATKAA128F426E8A0,235.04934,117.507,-10.562,2,0,4,0.0,0.0,0.192,0.421,0.864,0.548,223.359,0.5889221675559065,0.37655698104593144,0.5971133628313751,
TRATKAG12903D0E953,329.97832,126.922,-9.535,2,1,4,0.0,0.0,0.354,0.486,0.621,0.339,329.978,,0.0,0.2438994166491048,
TRATKGB128F146AB26,321.01832,124.709,-13.295,1,0,3,0.0,0.0,0.262,0.122,1.0,0.396,317.544,0.26586104921065007,0.3258312404870052,0.45062527216347104,
TRATKHE12903CE1216,608.7571,219.518,-8.259,2,1,7,0.0,0.0,0.59,0.441,0.656,7.988,595.476,,0.36429583851613945,0.5566019649900601,2005
TRATKIX12903D02EB1,164.8322,94.085,-16.313,0,1,4,0.0,0.0,0.096,0.459,1.0,0.189,153.995,0.0,0.352973770821373,0.49196393503313757,
TRATKKL128F92F8C35,274.99057,82.856,-13.353,5,1,3,0.0,0.0,0.0,0.275,0.816,0.242,255.437,0.5373179231162059,0.3458002284002047,0.5358226097777689,
TRATKMG128F1483CA2,149.34159,86.658,-9.447,2,0,5,0.0,0.0,0.0,0.0,0.65,0.24,142.814,,0.39157416411599666,0.4906114141824927,
TRATKNE128F9354E8D,368.74404,124.985,-9.915,7,1,4,0.0,0.0,0.063,0.387,0.254,0.0,364.507,0.5778887778428028,0.5325727089339681,0.7235212775163039,2009
TRATKOV128F4278128,155.45424,87.635,-7.335,7,0,4,0.0,0.0,0.298,0.659,0.078,0.16,152.95,0.0,0.27476910413776917,0.36299734682635065,
TRATKTL128F428C94C,329.53424,110.17,-7.581,6,0,4,0.0,0.0,0.289,0.34,1.0,0.229,324.975,0.2623089972119452,0.29376360504183024,0.531728128302305,
TRATKVK128F93668B8,354.7424,167.984,-6.488,2,1,4,0.0,0.0,0.612,0.539,0.335,0.0,354.742,0.34580223396532944,0.49607134662408603,0.7602701060288193,
TRATKVY128EF35F97A,173.66159,149.917,-4.757,1,0,4,0.0,0.0,0.65,0.575,0.791,2.949,171.607,0.979837196455643,0.8433802744296327,0.9054770013616722,2002
TRATKXV128F92D0480,143.01995,182.756,-9.277,9,1,5,0.0,0.0,0.868,0.772,0.919,0.107,136.168,0.0,0.37083452968194136,0.5304210281378959,
TRATKZR128F426B930,168.69832,152.168,-8.275,0,1,1,0.0,0.0,0.733,0.576,0.0,0.293,166.052,0.368413732666965,0.37082898997298236,0.5467887166543237,1998
TRATLDL128F930735D,182.59546,130.164,-8.339,0,1,4,0.0,0.0,0.129,0.536,1.0,0.364,175.171,,0.0,0.08240592294355596,
TRATLLL128F149DBEB,119.71873,218.681,-12.192,2,1,4,0.0,0.0,0.666,0.647,0.97,0.235,111.131,0.0,0.43676906970906904,0.6411728176207399,
TRATLMG12903CDD094,64.1824,63.295,-20.251,0,1,7,0.0,0.0,0.574,0.624,0.0,0.0,64.182,0.0,0.2855912715175029,0.45613667443492384,
TRATLOJ128F9308ABB,153.36444,120.051,-8.76,4,0,4,0.0,0.0,0.247,0.305,0.985,0.235,142.518,0.42744657148843085,0.3615879415321665,0.5567508230551141,
TRATLTV128F92FC979,240.77016,112.719,-10.958,6,1,4,0.0,0.0,0.703,0.612,0.048,0.067,234.551,,0.544257505724526,0.7830371095483493,1985
TRATLXA128F93079AF,317.77914,95.32,-13.679,0,1,4,0.0,0.0,0.927,0.879,0.947,0.0,313.62,,0.0,0.5837041289134809,
TRATMAL128F427EC8D,190.69342,89.689,-6.371,7,1,4,0.0,0.0,0.542,0.553,0.609,0.0,187.548,0.5069050641974842,0.3597572438501757,0.6251576540575006,
TRATMAW128F427F988,244.29669,117.993,-7.625,2,1,4,0.0,0.0,0.374,0.587,0.388,0.0,227.196,0.4137398358601097,0.3872251762773809,0.5138327810323408,
TRATMBF128F421B3E7,238.39302,106.719,-13.202,7,1,3,0.0,0.0,0.658,0.591,0.438,0.072,229.994,0.26586104921065007,0.33285651445677245,0.47921800091105654,
TRATMBK128F146BB52,311.06567,158.327,-4.08,2,1,4,0.0,0.0,0.126,0.221,1.0,0.142,300.617,0.5400092769273654,0.45784115609436704,0.8048388888270448,2006
TRATMDD12903D11C7A,146.88608,93.618,-12.495,9,1,4,0.0,0.0,0.719,0.513,0.0,0.241,142.211,,0.4685114664763634,0.656728903247611,
TRATMES12903CC0E94,243.61751,74.811,-20.491,2,1,1,0.0,0.0,0.394,0.466,0.678,2.252,230.011,0.0,0.440056503416159,0.6313365042114676,
TRATMFC12903CC8D96,269.00853,158.857,-9.903,0,0,4,0.0,0.0,0.718,0.767,0.012,0.293,260.064,,0.3161559873970384,0.4371937769385019,
TRATMNB128F93520D4,273.94567,168.527,-15.689,4,1,4,0.0,0.0,0.546,0.552,1.0,2.055,269.334,,0.36650217418645376,0.26821000464815703,
TRATMOS128F9318337,177.31873,102.02,-26.675,7,0,3,0.0,0.0,0.396,0.408,0.434,0.484,162.331,0.23644414956325258,0.37693998444161575,0.5772760891324358,
TRATMOT128F93256B3,206.47138,52.054,-14.645,2,1,4,0.0,0.0,0.422,0.337,0.993,0.281,206.471,,0.3128629074131546,0.37815044582168983,
TRATMRD12903CBA632,459.28444,200.826,-5.434,11,0,4,0.0,0.0,0.179,0.333,0.0,0.339,454.473,,0.2150146498545948,0.3632371224762683,2004
TRATMXM128F1457ACB,112.14322,96.775,-20.02,11,1,5,0.0,0.0,0.094,0.438,0.736,2.229,112.143,,0.36034468591382346,0.6128586541080373,
TRATMXT12903CC1153,217.62567,93.951,-11.36,8,0,4,0.0,0.0,0.059,0.426,0.716,0.066,198.571,,0.3729595817925329,0.5743837440339365,1992
TRATMYK12903CD4305,535.45751,124.136,-10.44,10,0,1,0.0,0.0,0.792,0.704,0.928,0.0,535.458,0.5285344520244036,0.3048805757369047,0.4775287630001859,1998
TRATMYL128F428FC64,343.50975,84.619,-12.078,3,0,3,0.0,0.0,0.161,0.432,0.349,0.833,311.978,,0.3176268569189271,0.47423982112496826,
TRATNDJ128F9359840,222.24934,65.64,-19.547,9,0,4,0.0,0.0,0.36,0.401,0.0,0.0,222.249,0.2105885442241946,0.0,0.256241161288757,
TRATNHC12903CFA949,151.24853,110.076,-10.208,2,1,4,0.0,0.0,1.0,0.904,0.766,0.183,143.929,,0.3517177511209014,0.551502069088444,1993
TRATNIZ128F42414D2,299.44118,109.748,-6.179,6,0,4,0.0,0.0,0.78,0.588,1.0,0.0,295.265,,0.35416895482890376,0.4986768303970954,
TRATNJH128F1452449,298.84036,187.46,-6.479,2,1,3,0.0,0.0,0.627,0.651,0.189,0.816,289.756,0.0,0.0,0.43072186593794265,
TRATNKU128F92F60C1,176.66567,124.893,-13.414,5,1,4,0.0,0.0,0.512,0.293,0.3,0.084,165.727,0.0,0.4813690532756141,0.5524167322191708,
TRATNMX128F427C2FC,219.11465,101.241,-9.024,9,0,5,0.0,0.0,0.397,0.318,1.0,0.0,214.129,0.0,0.5162343840837891,0.6874783184494465,1992
TRATNNX128F426AA41,294.39955,87.001,-9.894,11,0,4,0.0,0.0,0.387,0.416,0.862,0.0,280.921,,0.45553772197617337,0.6954216446964558,1997
TRATNUJ128F1451E0C,216.37179,101.526,-8.023,9,1,3,0.0,0.0,0.711,0.564,1.0,0.136,205.717,0.23384700507344855,0.3835242473277272,0.548585130198109,1991
TRATNYK128F428F2D9,271.25506,177.255,-4.561,8,1,4,0.0,0.0,0.459,0.548,0.689,0.138,264.435,,0.34752282682496044,0.6051163549180901,2003
TRATOAJ128F422F6A7,186.56608,83.108,-3.086,2,1,5,0.0,0.0,0.257,0.304,0.422,0.0,184.123,,0.5996026426495992,0.8260754666985954,2001
TRATOAL12903CE90D3,181.10649,120.002,-9.737,0,1,4,0.0,0.0,1.0,0.969,0.588,0.086,176.332,,0.4270153429835595,0.4779630135082117,
TRATOBZ12903CBA6BC,162.87302,135.386,-7.89,11,0,1,0.0,0.0,0.377,0.255,0.0,0.107,157.768,0.0,0.3328377247782258,0.5140128329297142,
TRATOCB128F4220F9F,166.97424,161.387,-24.399,8,1,7,0.0,0.0,0.347,0.379,0.396,0.16,162.104,,0.30267904708052396,0.3034951728379368,
TRATOCH128F4285825,201.9522,175.628,-9.351,7,1,1,0.0,0.0,0.953,0.772,0.0,2.873,187.96,0.3775316449767025,0.3604457658067229,0.5856831498303938,
TRATOFK128F422AD0C,235.28444,115.196,-10.703,0,1,4,0.0,0.0,1.0,0.793,0.863,0.363,225.75,,0.326179708981642,0.2976894263345359,
TRATOHB128F930270D,420.62322,200.039,-9.514,10,1,3,0.0,0.0,0.726,0.442,0.615,0.0,417.599,0.4634896622372766,0.3706798339873494,0.7007166325216353,
TRATOHC128EF3460DA,306.18077,87.785,-4.118,4,0,3,0.0,0.0,0.0,0.077,0.531,0.827,294.522,0.555574792226142,0.4868254134991674,0.8077799277958447,2006
TRATOKV12903CDDF0F,138.16118,116.521,-10.654,7,1,1,0.0,0.0,0.51,0.592,0.0,0.438,125.103,0.0,0.0,0.36768074515126326,
TRATOMT128F4285D7C,326.00771,158.242,-8.28,6,0,4,0.0,0.0,0.232,0.336,0.27,0.194,315.408,0.2748995150433355,0.3709629581106015,0.6229404275724348,1998
TRATONC128F4299381,159.16363,108.498,-12.675,10,1,3,0.0,0.0,0.131,0.226,1.0,0.153,153.397,0.5654510121736983,0.390828595508114,0.5789986791856311,1960
TRATOQD128F9336A53,355.21261,96.931,-8.127,7,1,1,0.0,0.0,0.508,0.627,0.0,0.124,341.275,0.319565986882865,0.3311935373688433,0.5039123733252647,1977
TRATOQR128F426BAEE,145.55383,148.105,-10.905,6,1,4,0.0,0.0,0.487,0.593,0.376,0.583,145.554,,0.4149852824388868,0.5718337959362857,
TRATOVV128F93448E7,366.0273,85.952,-12.547,10,0,4,0.0,0.0,0.094,0.13,0.541,0.0,366.027,0.0,0.356795543166664,0.5999351719472565,
TRATOZH12903CFA6DC,295.10485,130.77,-36.037,0,1,1,0.0,0.0,0.0,0.0,0.0,11.064,273.45,0.3347065490692206,0.3794085347618864,0.5493956187351183,
TRATPBM128F429EF3F,199.20934,108.162,-11.968,7,1,4,0.0,0.0,0.504,0.445,0.822,2.2,190.578,,0.3668207876397976,0.57569229865718,2007
TRATPCS128F146224A,130.7424,92.482,-6.388,11,1,4,0.0,0.0,0.094,0.341,0.895,0.27,130.742,0.3725300393660796,0.5577556747785098,0.8388162736053629,
TRATPDA12903CB2D90,182.88281,119.394,-6.607,4,1,4,0.0,0.0,0.643,0.571,0.726,0.398,174.968,,0.37842092149155787,0.656364988285838,
TRATPFO128F42A3A47,144.63955,86.28,-13.615,4,0,4,0.0,0.0,0.22,0.383,0.554,0.299,136.057,,0.3394084863551408,0.37801315213885595,
TRATPGP128F14700F8,102.79138,141.358,-10.745,8,1,4,0.0,0.0,0.804,0.537,0.0,0.398,98.725,0.2603382425674305,0.41977664522963215,0.519969697661519,
TRATPGR12903CEDED4,172.82567,80.129,-12.964,4,1,4,0.0,0.0,0.332,0.484,0.761,0.328,163.921,,0.2187211375558276,0.25141881015520023,
TRATPHN128F4271011,182.25587,100.022,-8.533,2,1,4,0.0,0.0,0.076,0.395,1.0,0.374,172.025,0.33489874390177266,0.3965213030824702,0.5961899382578277,
TRATPJK12903CBF745,156.02893,108.103,-9.931,10,1,4,0.0,0.0,0.538,0.535,0.558,0.316,147.499,0.5912913733878069,0.3663557001692062,0.37637726475691613,1990
TRATPKE128F1467FE7,501.13261,125.999,-6.751,11,1,4,0.0,0.0,0.008,0.171,0.602,0.0,479.155,0.26695518627553855,0.42197396827851685,0.6716106398358989,2006
TRATPRE128F931B12E,136.04526,124.648,-11.651,2,1,4,0.0,0.0,0.216,0.498,0.993,0.218,136.045,,0.3517177511209014,0.551502069088444,1993
TRATPRU128F426E8AC,154.87955,130.975,-24.774,5,1,4,0.0,0.0,0.087,0.336,0.0,0.276,147.499,,0.3755935825851729,0.5743000682773265,1990
TRATPUS128F4271260,159.00689,144.474,-11.024,11,0,1,0.0,0.0,0.08,0.539,0.0,0.45,155.185,,0.34863014215936494,0.5451654411381094,
TRATPXY128F934FE34,121.10322,87.321,-19.271,9,0,1,0.0,0.0,0.28,0.301,0.0,0.517,115.914,0.0,0.35520203282626356,0.5322635666405303,
TRATPYS12903D079D7,129.82812,77.081,-22.255,1,1,1,0.0,0.0,0.263,0.455,0.588,0.0,127.251,0.0,0.0,0.1041869865719754,
TRATPZY128F930CFD0,139.72853,71.337,-14.322,7,1,4,0.0,0.0,0.179,0.553,0.0,0.16,134.989,0.536830580874417,0.3825916380955341,0.5481890662213865,1973
TRATQDK128F1489B3E,242.33751,119.981,-5.808,10,0,4,0.0,0.0,0.621,0.513,0.004,0.142,229.535,0.7076551060636985,0.5122291893908338,0.8169981890795497,2005
TRATQHP128F421CDBA,274.99057,192.668,-3.154,10,0,4,0.0,0.0,0.18,0.529,0.647,2.032,265.468,,0.5967756542279019,0.8355964741335341,2003
TRATQII12903CC785F,193.72363,180.012,-6.149,5,1,4,0.0,0.0,0.065,0.507,0.0,5.973,188.929,0.5797287486139356,0.3983941070519857,0.6065756794556484,2002
TRATQNV12903CD6111,145.97179,135.397,-15.975,7,1,4,0.0,0.0,0.0,0.139,0.648,0.0,132.272,,0.0,0.35969351113356596,
TRATQQC128F423851A,244.06159,118.509,-10.167,10,0,4,0.0,0.0,0.337,0.399,0.692,0.0,238.039,,0.39064123587831157,0.5225901845504569,2006
TRATQQQ128F93084BE,184.45016,104.32,-15.857,5,0,4,0.0,0.0,0.012,0.123,0.0,0.107,179.926,,0.5172980180255892,0.7052876780775723,
TRATQRH12903CE2B65,215.14404,128.769,-6.487,7,1,4,0.0,0.0,0.429,0.423,0.835,2.148,209.328,0.2556950407567837,0.3709629581106015,0.6229404275724348,
TRATQSL128F932E2ED,217.96526,100.648,-8.486,8,1,1,0.0,0.0,0.248,0.365,0.047,0.461,204.98,,0.7665454507572961,0.8665203198102411,1973
TRATQTC128F9358C8B,174.86322,120.923,-18.697,7,0,7,0.0,0.0,0.427,0.48,0.615,0.385,168.861,,0.32363492332544525,0.44802630449354597,
TRATQUI128F9347C68,151.82322,157.751,-4.031,5,0,4,0.0,0.0,0.414,0.528,0.894,0.148,142.089,,0.367464833037383,0.48787193246557115,2006
TRATQWS128F931E5EA,187.42812,54.398,-10.813,4,1,4,0.0,0.0,0.832,0.727,0.0,0.647,170.475,,0.6389063767175533,0.8180420443725366,1967
TRATQWZ128F93133F8,317.28281,125.026,-8.328,2,1,3,0.0,0.0,0.0,0.128,1.0,0.0,303.166,,0.16261558232925397,0.44211120027219936,2002
TRATRDP128F4261581,34.55955,130.319,-22.785,5,1,3,0.0,0.0,0.106,0.328,0.592,0.0,34.56,,0.3636108646465248,0.47738713372834984,
TRATRER128EF3441CE,408.00608,62.216,-20.42,7,1,1,0.0,0.0,0.55,0.67,0.487,0.0,371.839,0.42744657148843085,0.4737005012967777,0.7728719945919372,1998
TRATRGQ12903CB8465,187.24526,202.179,-9.181,9,1,3,0.0,0.0,0.022,0.224,1.0,0.949,181.76,,0.36951156516797784,0.5146242649672889,
TRATRJL12903CAF484,252.23791,119.074,-14.6,6,1,4,0.0,0.0,0.078,0.419,1.0,0.154,242.387,,0.30790209386949613,0.41578460769961484,2002
TRATRJV128F428D077,181.34159,97.982,-7.421,1,1,4,0.0,0.0,0.055,0.231,1.0,0.0,181.342,0.3016817567316363,0.562506672288816,0.9089842956402567,2003
TRATRMT128F4249901,130.0371,135.599,-11.47,10,1,1,0.0,0.0,0.765,0.626,0.0,0.346,118.085,,0.46070367444999755,0.6850804894726431,1975
TRATRMZ128F42A9AAC,395.83302,134.115,-5.538,5,0,4,0.0,0.0,0.593,0.593,0.565,0.0,382.154,,0.3779615323167277,0.5889385097500909,2001
TRATRPJ128F4291CA2,110.86322,119.864,-11.905,8,1,4,0.0,0.0,0.445,0.443,1.0,0.0,110.863,,0.4770197895144525,0.8220349621993864,
TRATRPK128F932D69F,323.23873,96.004,-6.793,2,1,4,0.0,0.0,0.221,0.244,0.858,5.526,290.882,,0.29624881058023994,0.4228875566904192,
TRATRPT12903CE84EF,29.72689,83.226,-6.615,1,1,1,0.0,0.0,0.297,0.279,0.0,0.0,29.727,,0.0,0.021492905415210338,
TRATSNE128F427EDB6,397.58322,125.241,-13.856,2,1,4,0.0,0.0,0.995,0.819,1.0,1.03,388.598,,0.24306454234167216,0.3601872937264462,1989
TRATSSL128F92F67BD,219.402,138.039,-11.999,9,1,4,0.0,0.0,0.078,0.463,0.897,0.502,210.524,0.39200877147130697,0.45199859406932164,0.7094726204605795,1979
TRATSUF12903CE90D5,208.79628,124.193,-11.318,7,1,4,0.0,0.0,0.363,0.831,0.365,0.078,200.737,,0.4270153429835595,0.4779630135082117,
TRATSVH128F428A9BA,192.02567,82.654,-13.178,0,1,5,0.0,0.0,0.556,0.683,0.0,0.431,186.572,0.0,0.33287056693742817,0.4857929193413322,
TRATSXR12903CE858B,164.12689,167.905,-4.638,5,1,4,0.0,0.0,0.75,0.689,0.238,0.299,157.768,,0.3236373356428713,0.5765230991158408,2008
TRATSYG12903CC4483,389.0673,196.096,-7.667,8,1,4,0.0,0.0,0.61,0.583,0.154,3.28,376.366,0.3277366831778408,0.42410827741635393,0.6821012817114168,
TRATTAF128F147CA09,245.34159,104.0,-9.044,9,0,4,0.0,0.0,0.261,0.352,0.627,2.775,230.197,0.513189736125819,0.4152359329017383,0.5986364339485454,
TRATTGP128F932854B,201.42975,124.391,-18.7,9,0,3,0.0,0.0,0.434,0.449,0.318,0.41,192.435,,0.4148926124367487,0.5781036297198625,1964
TRATTGW128F427A82D,315.27138,156.917,-6.611,9,0,5,0.0,0.0,0.618,0.591,1.0,0.0,293.494,0.728377176857355,0.5145225782656295,0.8425776644765494,2008
TRATTMO128F92D07B1,123.95057,129.418,-13.057,0,0,4,0.0,0.0,0.489,0.54,0.639,0.351,117.255,,0.31449483650332366,0.3324216353388219,
TRATTMT128F149167B,251.66322,152.448,-11.881,1,1,4,0.0,0.0,0.265,0.434,0.0,3.373,243.873,,0.7665454507572961,0.8665197540507962,1972
TRATTNI128E0799697,246.09914,119.06,-9.695,0,1,4,0.0,0.0,0.621,0.609,1.0,3.698,221.373,0.4541929882180224,0.6701061728368459,0.8821115912236916,2005
TRATTRI12903CAF946,196.57098,130.119,-5.881,0,1,4,0.0,0.0,0.72,0.556,0.75,0.125,193.875,,0.38718194162247555,0.6415251361910892,
TRATTRX128F92E764F,146.15465,143.031,-21.852,1,1,4,0.0,0.0,0.255,0.523,0.434,0.427,138.553,,0.35078789087528156,0.5061267738918808,2001
TRATTTA128F9306B7F,217.86077,97.997,-11.222,11,0,4,0.0,0.0,0.485,0.621,1.0,0.168,211.487,0.0,0.41005362267597006,0.6622504836647155,
TRATUBW128F92F3866,188.94322,58.135,-2.775,1,1,4,0.0,0.0,0.875,0.642,0.913,0.0,188.943,0.42744657148843085,0.43425334123607984,0.5831788310422134,2007
TRATUFP12903CA5C1A,475.74159,95.988,-13.5,8,0,3,0.0,0.0,0.155,0.373,1.0,0.0,455.872,,0.2982275608907246,0.4983370819045986,
TRATUIA128F932CEC5,232.69832,83.942,-5.619,5,1,4,0.0,0.0,0.36,0.316,0.815,0.479,227.857,0.0,0.2872559134404465,0.47293841794254965,
TRATUIK128F4225A26,177.47546,185.598,-9.874,2,1,4,0.0,0.0,0.545,0.568,0.0,0.338,170.731,,0.2239836989207165,0.38023018843118744,
TRATUJR128F42693E6,180.71465,80.008,-18.018,8,1,4,0.0,0.0,0.758,0.761,0.0,2.432,169.244,0.0,0.313866099580293,0.3797345117455375,2005
TRATUPO128F9305A5C,200.25424,140.119,-4.825,1,1,4,0.0,0.0,0.014,0.285,0.582,0.299,198.153,0.576860140605075,0.4459694344397172,0.6830660991668915,2008
TRATUQG128F933A574,281.25995,169.714,-12.99,7,1,4,0.0,0.0,0.464,0.529,0.329,0.194,275.615,0.0,0.39717904259160935,0.5303556678749041,
TRATUQR128F422F34D,295.28771,89.485,-5.493,4,0,4,0.0,0.0,0.772,0.617,0.801,0.479,290.313,0.7692014288021497,0.5465451619554416,0.8405904383361571,2006
TRATUSS128F92FD5AA,207.85587,174.628,-11.947,9,1,1,0.0,0.0,0.586,0.467,0.0,0.188,201.323,,0.3353221299292441,0.4913702787170684,1977
TRATUUD128F9307F90,263.47057,228.461,-7.961,4,0,7,0.0,0.0,0.824,0.609,0.845,0.0,260.464,0.4351793239571877,0.3448144687039853,0.4449264128834222,2005
TRATVAI128F42281FE,75.93751,98.533,-3.148,4,1,3,0.0,0.0,0.536,0.531,0.801,0.0,71.459,0.26695518627553855,0.44013471201542936,0.5480223990659485,
TRATVFX128F92F8B79,521.9522,95.321,-5.666,5,0,1,0.0,0.0,0.551,0.333,0.364,0.183,501.272,0.21508031850922793,0.3528708714634033,0.5693599059622848,
TRATVGT128F9310C89,155.19302,70.1,-28.327,11,0,3,0.0,0.0,0.464,0.539,0.737,1.026,136.29,,0.25181562228446863,0.28335289836542693,
TRATVGW128F934F185,131.02975,108.787,-15.416,0,1,1,0.0,0.0,0.656,0.591,0.386,0.119,124.204,,0.24154581836329983,0.3707157284259081,
TRATVHH12903D02556,61.98812,148.57,-8.216,9,1,1,0.0,0.0,0.501,0.442,0.0,0.0,61.988,,0.26803783963074496,0.43588984708830425,
TRATVMP128F92E6ACE,183.19628,160.343,-15.665,2,0,4,0.0,0.0,0.005,0.14,0.0,0.949,175.026,,0.0,0.2551104520169152,
TRATVRH12903C9EE09,197.98159,115.861,-5.727,4,0,4,0.0,0.0,0.557,0.594,1.0,2.717,181.975,,0.3327371975770705,0.42672367910905545,
TRATVSQ128F92E368F,159.18975,156.868,-13.08,2,0,4,0.0,0.0,0.138,0.554,0.789,0.0,152.805,,0.3303005838271262,0.4541228404623024,
TRATWFN128F932CEF6,200.04526,180.733,-5.085,6,0,1,0.0,0.0,0.0,0.196,0.001,0.636,194.81,0.0,0.30464272461154157,0.4891588325104532,
TRATWFZ128F931D72F,239.41179,142.367,-7.556,10,1,3,0.0,0.0,0.257,0.368,0.36,0.374,232.983,0.0,0.3524101268104496,0.5654522916583272,
TRATWGI128F42669C8,187.34975,144.722,-8.806,7,0,4,0.0,0.0,0.854,0.594,0.298,0.154,183.397,,0.3832114222159265,0.6144315795665057,
TRATWHC128F42644DA,197.51138,92.643,-9.825,1,1,4,0.0,0.0,0.556,0.138,0.805,0.189,189.544,,0.35344185300598147,0.5017263332686983,
TRATWHT128F4259F82,218.98404,123.586,-8.504,11,1,4,0.0,0.0,0.72,0.659,0.591,0.189,209.107,0.0,0.37383289436536393,0.32570077099924793,
TRATWLW128F4283E6E,247.7971,90.0,-10.156,0,1,4,0.0,0.0,0.887,0.815,0.404,0.293,239.015,0.0,0.21752089145303743,0.21977559032984337,
TRATWQQ128F426F1EC,259.86567,93.22,-12.178,9,1,4,0.0,0.0,0.6,0.51,0.691,0.0,237.656,,0.35589903845892507,0.6429072492271951,
TRATWTC128F4291AB3,152.0322,105.169,-18.299,4,0,1,0.0,0.0,0.376,0.498,0.0,0.258,145.56,0.19475830455273796,0.25366003511709817,0.32902403967128135,
TRATWTI128F933B617,187.97669,103.995,-3.96,8,1,4,0.0,0.0,0.254,0.348,0.831,0.0,184.546,,0.24634071356237247,0.6388802061278953,
TRATWUA128F425764B,233.37751,97.001,-9.917,10,0,4,0.0,0.0,0.521,0.298,0.631,0.467,214.46,,0.3745312554413246,0.48221286999195057,
TRATWUD128F9309671,231.36608,97.958,-6.953,7,1,4,0.0,0.0,0.033,0.389,0.654,0.469,226.11,0.435405367475008,0.3782082705716543,0.49426905455346715,
TRATWUQ12903CBB990,213.65506,130.042,-10.543,11,0,4,0.0,0.0,0.491,0.464,0.0,0.154,204.127,,0.3972389224786172,0.5937536657692842,
TRATWYC12903CE60D6,281.23383,120.085,-6.991,8,0,4,0.0,0.0,0.001,0.063,0.0,0.06,263.413,0.6728360607625542,0.5418889720336469,0.839962768151037,2010
TRATXBC128EF34B540,394.23955,106.479,-16.536,0,1,1,0.0,0.0,0.608,0.75,0.0,4.986,385.683,,0.2912710299960676,0.3208553831968501,
TRATXHO128F9338653,134.3473,103.755,-9.182,9,1,1,0.0,0.0,0.822,0.649,0.0,0.0,126.491,0.37188084949133177,0.36016349140867365,0.455087591330881,
